Mouse,Birth Date,Coat Colour,Earclip,Gender,Colony Prefix,Colony Name,Genetic Background,Cohort(s),Genotype,Weighing Date,Weight,Units,QC Status,QC Comments,Recorded By,Recorded On
AHDT7.1i,30-Nov-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","540059 P15 13.12.2016,NROB Btnl1 x APCmin gut roll cohort 2",Btnl1-B12/+ Min:-ve,01-May-17,30.1,g,0,,aymo,01-May-17
AHDT7.1j,30-Nov-16,Black,2R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","540059 P15 13.12.2016,NROB Btnl1 x APCmin gut roll cohort 2",Btnl1-B12/+ Min:-ve,01-May-17,28.9,g,0,,aymo,01-May-17
AHDT7.1k,30-Nov-16,Black,2L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","540059 P15 13.12.2016,NROB Btnl1 x APCmin gut roll cohort 2",Btnl1-B12/+ Min:-ve,01-May-17,33.3,g,0,,aymo,01-May-17
AHDT7.1m,30-Nov-16,Black,1R,Female,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","540059 P15 13.12.2016,NROB Btnl1 x APCmin gut roll cohort 2",Btnl1-B12/+ Min:+ve,01-May-17,21.6,g,0,,aymo,01-May-17
AHDT7.1n,30-Nov-16,Black,1L,Female,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","540059 P15 13.12.2016,NROB Btnl1 x APCmin gut roll cohort 2",Btnl1-B12/+ Min:-ve,01-May-17,23.1,g,0,,aymo,01-May-17
AHDT7.1o,30-Nov-16,Black,1L 1R,Female,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","540059 P15 13.12.2016,NROB Btnl1 x APCmin gut roll cohort 2",Btnl1-B12/+ Min:+ve,01-May-17,20.8,g,0,,aymo,01-May-17
AHDT6.1a,14-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,01-May-17,29.7,g,0,,aymo,01-May-17
AHDT6.1b,14-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,01-May-17,33.7,g,0,,aymo,01-May-17
AHDT6.1c,14-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,01-May-17,26.7,g,0,,aymo,01-May-17
AHDT6.1d,14-Dec-16,Black,2L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,01-May-17,29.6,g,0,,aymo,01-May-17
AHDT10.1a,16-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,01-May-17,31.5,g,0,,aymo,01-May-17
AHDT10.1b,16-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,01-May-17,28.4,g,0,,aymo,01-May-17
AHDT8.1b,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,01-May-17,27.9,g,0,,aymo,01-May-17
AHDT8.1c,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,01-May-17,27.5,g,0,,aymo,01-May-17
AHDT8.1d,24-Dec-16,Black,2R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,01-May-17,29.8,g,0,,aymo,01-May-17
AHDT8.1e,24-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,01-May-17,27.5,g,0,,aymo,01-May-17
AHDT8.1f,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,01-May-17,28.3,g,0,,aymo,01-May-17
AHDT8.1g,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,01-May-17,28.3,g,0,,aymo,01-May-17
AHDT6.1a,14-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,03-May-17,30.2,g,0,,aymo,03-May-17
AHDT6.1b,14-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,03-May-17,33.3,g,0,,aymo,03-May-17
AHDT6.1c,14-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,03-May-17,26.6,g,0,,aymo,03-May-17
AHDT6.1d,14-Dec-16,Black,2L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,03-May-17,29,g,0,,aymo,03-May-17
AHDT10.1a,16-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,03-May-17,31.9,g,0,,aymo,03-May-17
AHDT10.1b,16-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,03-May-17,29,g,0,,aymo,03-May-17
AHDT8.1b,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,03-May-17,27.5,g,0,,aymo,03-May-17
AHDT8.1c,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,03-May-17,26.2,g,0,,aymo,03-May-17
AHDT8.1d,24-Dec-16,Black,2R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,03-May-17,29.7,g,0,,aymo,03-May-17
AHDT8.1e,24-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,03-May-17,27.1,g,0,,aymo,03-May-17
AHDT8.1f,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,03-May-17,27.9,g,0,,aymo,03-May-17
AHDT8.1g,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,03-May-17,27.3,g,0,,aymo,03-May-17
AHDT6.1a,14-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,05-May-17,30.8,g,0,,aymo,09-May-17
AHDT6.1b,14-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,05-May-17,33.9,g,0,,aymo,09-May-17
AHDT6.1c,14-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,05-May-17,26.8,g,0,,aymo,09-May-17
AHDT6.1d,14-Dec-16,Black,2L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,05-May-17,29,g,0,,aymo,09-May-17
AHDT10.1a,16-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,05-May-17,31.9,g,0,,aymo,09-May-17
AHDT10.1b,16-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,05-May-17,32,g,0,,aymo,09-May-17
AHDT8.1b,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,05-May-17,27.7,g,0,,aymo,09-May-17
AHDT8.1c,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,05-May-17,24.6,g,0,,aymo,09-May-17
AHDT8.1d,24-Dec-16,Black,2R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,05-May-17,29.6,g,0,,aymo,09-May-17
AHDT8.1e,24-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,05-May-17,27.6,g,0,,aymo,09-May-17
AHDT8.1f,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,05-May-17,28.1,g,0,,aymo,09-May-17
AHDT8.1g,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,05-May-17,26.9,g,0,,aymo,09-May-17
AHDT6.1a,14-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,08-May-17,30.4,g,0,,aymo,09-May-17
AHDT6.1b,14-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,08-May-17,34.2,g,0,,aymo,09-May-17
AHDT6.1c,14-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,08-May-17,26.6,g,0,,aymo,09-May-17
AHDT6.1d,14-Dec-16,Black,2L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,08-May-17,29.7,g,0,,aymo,09-May-17
AHDT10.1a,16-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,08-May-17,31.8,g,0,,aymo,09-May-17
AHDT10.1b,16-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,08-May-17,28.4,g,0,,aymo,09-May-17
AHDT8.1b,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,08-May-17,27.4,g,0,,aymo,09-May-17
AHDT8.1c,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,08-May-17,23.2,g,0,,aymo,09-May-17
AHDT8.1d,24-Dec-16,Black,2R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,08-May-17,29.8,g,0,,aymo,09-May-17
AHDT8.1e,24-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,08-May-17,27.9,g,0,,aymo,09-May-17
AHDT8.1f,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,08-May-17,27.9,g,0,,aymo,09-May-17
AHDT8.1g,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,08-May-17,24.6,g,0,,aymo,09-May-17
AHDT6.1a,14-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,10-May-17,30.4,g,0,,aymo,10-May-17
AHDT6.1b,14-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,10-May-17,34.2,g,0,,aymo,10-May-17
AHDT6.1c,14-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,10-May-17,26.6,g,0,,aymo,10-May-17
AHDT6.1d,14-Dec-16,Black,2L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,10-May-17,29.8,g,0,,aymo,10-May-17
AHDT10.1a,16-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,10-May-17,32.3,g,0,,aymo,10-May-17
AHDT10.1b,16-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,10-May-17,28.6,g,0,,aymo,10-May-17
AHDT8.1b,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,10-May-17,27.3,g,0,,aymo,10-May-17
AHDT8.1c,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,10-May-17,22,g,0,,aymo,10-May-17
AHDT8.1d,24-Dec-16,Black,2R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,10-May-17,29.5,g,0,,aymo,10-May-17
AHDT8.1e,24-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,10-May-17,27.2,g,0,,aymo,10-May-17
AHDT8.1f,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,10-May-17,27.9,g,0,,aymo,10-May-17
AHDT8.1g,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,10-May-17,23,g,0,,aymo,10-May-17
AHDT6.1a,14-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,12-May-17,31.1,g,0,,WilliaJ,12-May-17
AHDT6.1b,14-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,12-May-17,34.6,g,0,,WilliaJ,12-May-17
AHDT6.1c,14-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,12-May-17,26.5,g,0,,WilliaJ,12-May-17
AHDT6.1d,14-Dec-16,Black,2L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,12-May-17,30.4,g,0,,WilliaJ,12-May-17
AHDT10.1a,16-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,12-May-17,32.4,g,0,,WilliaJ,12-May-17
AHDT10.1b,16-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,12-May-17,28.7,g,0,,WilliaJ,12-May-17
AHDT8.1b,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,12-May-17,27.4,g,0,,WilliaJ,12-May-17
AHDT8.1c,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,12-May-17,24,g,0,,WilliaJ,12-May-17
AHDT8.1d,24-Dec-16,Black,2R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,12-May-17,30.2,g,0,,WilliaJ,12-May-17
AHDT8.1e,24-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,12-May-17,27.5,g,0,,WilliaJ,12-May-17
AHDT8.1f,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,12-May-17,28.3,g,0,,WilliaJ,12-May-17
AHDT8.1g,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,12-May-17,22.2,g,0,,WilliaJ,12-May-17
AHDT6.1a,14-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,15-May-17,30.5,g,0,,WilliaJ,15-May-17
AHDT6.1b,14-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,15-May-17,34.5,g,0,,WilliaJ,15-May-17
AHDT6.1c,14-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,15-May-17,26.8,g,0,,WilliaJ,15-May-17
AHDT6.1d,14-Dec-16,Black,2L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,15-May-17,28.9,g,0,,WilliaJ,15-May-17
AHDT10.1a,16-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,15-May-17,32.8,g,0,,WilliaJ,15-May-17
AHDT10.1b,16-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:-ve,15-May-17,28.1,g,0,,WilliaJ,15-May-17
AHDT8.1b,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,15-May-17,26.9,g,0,,WilliaJ,15-May-17
AHDT8.1c,24-Dec-16,Black,1L 1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,15-May-17,23.4,g,0,,WilliaJ,15-May-17
AHDT8.1d,24-Dec-16,Black,2R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/Btnl1-B12 Min:+ve,15-May-17,29.2,g,0,,WilliaJ,15-May-17
AHDT8.1e,24-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,15-May-17,27.4,g,0,,WilliaJ,15-May-17
AHDT8.1f,24-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:+ve,15-May-17,28.1,g,0,,WilliaJ,15-May-17
AHDT6.1a,14-Dec-16,Black,1R,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,17-May-17,31,g,0,,WilliaJ,17-May-17
AHDT6.1b,14-Dec-16,Black,1L,Male,AHDT,Btnl1-B12 x APCMin,"C57BL/6J,Other (See Colony Notes)","528088 P15 24.01.2017,NROB Btnl1 x APCmin gut roll cohort 3",Btnl1-B12/+ Min:-ve,17-May-17,34.6,g,0,,WilliaJ,17-May-17
